ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotalLabel,YearTotal,TrafficCountTotal
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,3,"5,351",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,4,"6,014",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,5,"8,311",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,6,"7,246",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,7,"2,929",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,8,"3,794",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,9,"5,436",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,10,"5,725",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,11,"5,802",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,12,"3,955",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Flats Road,2022,"59,210"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,1,"1,264",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,2,"3,035",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,3,"1,752",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,4,48,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,5,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,6,"1,345",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,7,"9,302",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,8,"8,918",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,9,"12,522",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,10,"10,915",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,11,"3,230",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,12,"2,309",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 129,2022,"54,640"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,1,"16,176",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,2,"7,753",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,3,"10,671",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,4,"10,403",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,5,"14,133",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,6,"9,333",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,7,"14,932",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,8,"1,380",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,9,"20,376",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,10,"20,170",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,11,"7,332",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,12,"5,353",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Hwy 321,2022,"138,012"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,1,"3,742",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,2,"5,040",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,3,"6,715",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,4,"9,216",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,5,"9,767",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,6,"9,492",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,7,"9,321",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,8,"9,339",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,9,"10,812",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,10,"21,074",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,11,"7,610",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,12,"4,392",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Walland (Station 406 Lane 1),2022,"106,520"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,1,"6,501",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,2,"4,678",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,3,"9,078",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,4,"9,210",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,5,"10,754",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,6,"13,193",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,7,"9,685",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,8,"9,714",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,9,"10,589",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,10,"19,143",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,11,"8,284",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,12,"3,626",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Foothills Parkway West from Wears Valley (Station 407 Lane 1),2022,"114,455"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,1,"92,573",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,2,"139,083",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,3,"250,432",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,4,"181,972",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,5,"214,975",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,6,"272,716",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,7,"313,946",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,8,"228,317",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,9,"242,301",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,10,"322,739",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,11,"233,071",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,12,"232,657",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Bypass,2022,"2,724,782"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,1,"686,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,2,"701,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,3,"920,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,4,"870,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,5,"805,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,6,"999,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,7,"1,016,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,8,"964,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,9,"994,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,10,"1,239,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,11,"996,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,12,"642,000",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlinburg Spur (Station 405 Lanes 1 and 2 - Estimated),2022,"10,832,000"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,1,"55,752",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,2,"75,758",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,3,"133,026",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,4,"144,421",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,5,"155,290",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,6,"182,238",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,7,"191,982",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,8,"158,103",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,9,"155,606",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,10,"217,361",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,11,"134,631",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,12,"93,848",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Gatlingburg / Sugarlands (Station 401 Lane 2),2022,"1,698,016"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,1,"4,293",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,2,"4,460",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,3,"11,118",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,4,"10,173",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,5,"10,262",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,6,"13,470",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,7,"7,906",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,8,"2,943",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,9,"3,064",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,10,"8,415",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,11,"5,857",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,12,164,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Greenbrier,2022,"82,125"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,1,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,2,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,3,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,4,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,5,"3,901",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,6,"4,610",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,7,"5,538",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,8,"4,122",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,9,"4,008",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,10,"5,637",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,11,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,12,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,Heintooga Ridge (Station 415 Lane 1),2022,"27,816"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Lakeview Drive,2022,1,"2,967",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Lakeview Drive,2022,"45,091"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,Lakeview Drive,2022,2,"2,171",Great Smoky Mountains NP,GRSM,National Park,Southeast ,Lakeview Drive,2022,"45,091"
